service,listing_index,listing_id,listing_name,listing_address,listing_city_slug,listing_area_slug,listing_business_slug,delivery_name,delivery_address,delivery_city,delivery_area,url,score,name_score,slug_score,address_score,postcode_match,exact_slug_match,second_best_score,gap_to_second,auto_updated,reason,area_match
uber_eats,347,16ca1f0f-c58a-4507-823a-e4d8d7742e40,Tesco Express,"244 Greystoke Avenue, Bristol, BS10 6BQ",bristol,southmead,tesco-express,pizza-hut-express,"43 East Street, Bristol, England BS3 4HB",,,https://www.ubereats.com/gb/store/pizza-hut-express/g3UYMJBjXte0jEzczIkldA,63.7,70.0,60.0,56.0,False,False,62.36,1.34,False,needs review,
uber_eats,1082,4956d8c8-5210-4e3d-9317-a8a2b11d78de,Tesco Express,"390 Filton Avenue, Bristol, BS7 0LJ",bristol,horfield,tesco-express,tikka-express-indian-takeaway,"190 Stapleton Road, Bristol, England BS5 0NZ",,,https://www.ubereats.com/gb/store/tikka-express-indian-takeaway/lQwQbZeoRwW10ABsmsQy7A,63.7,70.0,42.86,56.0,False,False,61.96,1.74,False,needs review,
uber_eats,1349,59a75e47-1324-4fca-be41-2acbff9458b5,Wessex Kitchens Ltd,"2 York St, St Werburgh's, Bristol BS2 9XT, UK",bristol,baptist-mills,wessex-kitchens-ltd,2-kitchens,"31 School Lane, Stockport, England SK4 5DE",,,https://www.ubereats.com/gb/store/2-kitchens/w1xtHdMJQzeyk3iFQaMLwA,63.7,88.89,62.07,32.91,False,False,,999.0,False,needs review,
uber_eats,2059,87b8e33e-23aa-444c-a60e-151e8fd73e9d,Carm's Barber Shop,"9 Muller Road, Bristol, BS7 0AB",bristol,horfield,carms-barber-shop,cha-chas-fish-bar,"3 Wellington Road
Yate, Bristol, BS37 5UY",,,https://www.ubereats.com/gb/store/cha-chas-fish-bar/5A1UlV1RWQOg3W04m34PCw,63.69,62.86,41.18,64.71,False,False,,999.0,False,needs review,
uber_eats,1554,6704210e-8108-4bce-bdf4-9eedcbae890e,Skeleton barbers,Bedminster Parade,bristol,southville,skeleton-barbers,thikanaa-bristol-%40ganesha-restaurant,"54-56 Bedminster Parade, Bristol, England BS3 4HS",,,https://www.ubereats.com/gb/store/thikanaa-bristol-%40ganesha-restaurant/AUXc7L36WneWAgKqpdfXTA,63.68,33.96,29.63,100.0,False,False,,999.0,False,needs review,
uber_eats,2527,a6a46a1a-6513-4ce0-89aa-9e08e54567c1,Koocha Mezze Bar,"203b Cheltenham Road, Bristol, BS6 5QX",bristol,montpelier,koocha-mezze-bar,westbury-mezze-bar-restaurant,"63 High Street, Bristol, EMEA BS9 3ED",,,https://www.ubereats.com/gb/store/westbury-mezze-bar-restaurant/ycFJVqxuXoeQML6_Lt07-w,63.68,72.0,44.44,53.52,False,False,,999.0,False,needs review,
uber_eats,3058,cc48de71-4993-4cc7-a731-be7704d0800c,Piri Piri Corner,"250a Stapleton Road, Bristol, BS5 0NP",bristol,easton,piri-piri-corner,piri-piri-station,"30 Station Road, Aldershot, England Gu111ht",,,https://www.ubereats.com/gb/store/piri-piri-station/VK3wgq4RWJ-BwdCNRmfY7w,63.68,60.87,72.73,52.63,False,False,62.5,1.18,False,needs review,
uber_eats,184,0af4c4e5-1a5f-4d4e-8f06-711605ade875,Cafe Ang,"Church Road, Bristol, BS13 8JL",bristol,bishopsworth,cafe-ang,monte-carlo-cafe,"458 Stapleton Road, Bristol, EMEA BS5 6PA",,,https://www.ubereats.com/gb/store/monte-carlo-cafe/saQt9gxiUvaSoI9k7q5ddg,63.67,66.67,33.33,60.0,False,False,63.67,0.0,False,needs review,
uber_eats,544,258abb10-aad5-4cdd-88ca-4b87ca2630d3,Bristol & Southwest Specialist Dental & Implant Centre,"85 Parrys Lane, Bristol, BS9 1AN",bristol,stoke-bishop,bristol-southwest-specialist-dental-implant-centre,browns-bristol,"38 Queens Road, BRISTOL, BS8 1RE",,,https://www.ubereats.com/gb/store/browns-bristol/GyfQwlmaShmcGm1wsjWzdg,63.67,66.67,31.25,60.0,False,False,,999.0,False,needs review,
uber_eats,871,3b0d0883-5de4-4a10-a533-47e7d82c6665,Bristol Harlequins R.F.C.,"Broomhill Road, Bristol, BS4 5RG",bristol,brislington,bristol-harlequins-rfc,browns-bristol,"38 Queens Road, BRISTOL, BS8 1RE",,,https://www.ubereats.com/gb/store/browns-bristol/GyfQwlmaShmcGm1wsjWzdg,63.67,66.67,38.89,60.0,False,False,63.21,0.46,False,needs review,
uber_eats,2286,9616cf84-d244-4302-a36b-96605bd89f01,V-Shed,"The Waterfront, Bristol, BS1 5UH",bristol,city-centre,v-shed,las-iguanas-bristol-harbourside,"Unit A, South Building, Anchor Square, Bristol, BS1 5UH",,,https://www.ubereats.com/gb/store/las-iguanas-bristol-harbourside/ibjokgyyVXifJt3VnN9nig,63.65,21.62,21.62,66.67,True,False,,999.0,False,needs review,
uber_eats,414,1b41c363-3c54-4516-bf6f-5de6c5a046fc,Maryam's Hair & Beauty,"36A Gloucester Road, Bristol, BS7 8AR",bristol,montpelier,maryams-hair-beauty,phat-panda-by-chi-bristol,"301 Gloucester Road, Bristol, EMEA BS7 8PE",,,https://www.ubereats.com/gb/store/phat-panda-by-chi-bristol/MbeSfV2hVT61XK5OAnI1yw,63.64,44.44,36.36,87.1,False,False,63.34,0.3,False,needs review,
uber_eats,1678,6f15f728-063a-436f-81f9-ec09a8cbadb0,Nola Interiors,"168 Gloucester Road, Bristol, BS7 8NT",bristol,bishopston,nola-interiors,suyaun-bistro,"131 Gloucester Road, Bristol, EMEA BS7 8AX",,,https://www.ubereats.com/gb/store/suyaun-bistro/EuBk4nIBVFqPY7xh06vNhA,63.64,44.44,44.44,87.1,False,False,61.95,1.69,False,needs review,
uber_eats,1978,829b22b0-cf5f-4067-8f4e-8a56fa3eccbd,Gardners Patch,"159 Gloucester Road, Bristol, BS7 8BA",bristol,bishopston,gardners-patch,the-kandyan-restaurant,"405 Gloucester Road, Bristol, England BS7 8TS",,,https://www.ubereats.com/gb/store/the-kandyan-restaurant/j__nTyznQCyPWV2237L_Iw,63.64,44.44,38.89,87.1,False,False,61.07,2.57,False,needs review,
uber_eats,2074,89021542-a4c6-4692-a68a-f1f566f31d12,Taylors;Morgans,"619 Gloucester Road, Bristol, BS7 0BJ",bristol,horfield,taylorsmorgans,the-kandyan-restaurant,"405 Gloucester Road, Bristol, England BS7 8TS",,,https://www.ubereats.com/gb/store/the-kandyan-restaurant/j__nTyznQCyPWV2237L_Iw,63.64,32.43,44.44,87.1,False,False,,999.0,False,needs review,
uber_eats,3622,f1fb1f21-fc99-4fdf-a1b4-91591e44bfd3,Tesco Express,"314 Lodge Causeway, Bristol, BS16 3PQ",bristol,fishponds,tesco-express,anstees-bakery,"261 Lodge Causeway, Bristol, EMEA BS16 3RA",,,https://www.ubereats.com/gb/store/anstees-bakery/U2ulLri6WL60coVC3xhHgQ,63.64,37.04,44.44,87.1,False,False,63.16,0.48,False,needs review,
uber_eats,1237,5292a575-f152-4ae0-b8d6-de14c0af195c,Kubus,"155 Crow Lane, Bristol, BS10 7DR",bristol,henbury,kubus,simply-pizza,"179 Crow Lane, Bristol, EMEA BS10 7DR",,,https://www.ubereats.com/gb/store/simply-pizza/fE8lylrhWIiMtnzCY6s0pg,63.63,11.76,11.76,92.86,True,False,,999.0,False,needs review,
uber_eats,1229,522cdf37-ef41-4a4c-b365-32fc91c13b6d,Tesco Express,"4 Axbridge Road, Bristol, BS4 2RX",bristol,knowle,tesco-express,tikka-express-indian-takeaway,"190 Stapleton Road, Bristol, England BS5 0NZ",,,https://www.ubereats.com/gb/store/tikka-express-indian-takeaway/lQwQbZeoRwW10ABsmsQy7A,63.62,70.0,42.86,55.81,False,False,62.6,1.02,False,needs review,
uber_eats,1637,6cdcc7c8-12b3-464f-a353-4aae1408a65f,Caffé Rosa,"42 Gilda Parade, Bristol, BS14 9HY",bristol,whitchurch,caff-rosa,cafe-roos,"5 Broadwater St West, Worthing, England BN14 9BT",,,https://www.ubereats.com/gb/store/cafe-roos/ISsu4ntfTomAlBoh4p-QKA,63.62,84.21,77.78,38.46,False,False,63.61,0.01,False,needs review,
uber_eats,1719,723ac5cc-4e9a-4d50-aff9-675b939c7859,The Barber House,"14 Kellaway Avenue, Bristol, BS6 7XR",bristol,golden-hill,the-barber-house,the-bake-house,"26 High Street
Wombwell, Barnsley, EMEA S73 0AA",,,https://www.ubereats.com/gb/store/the-bake-house/3QkbVOM7S-62pXrbmEmNPQ,63.62,86.67,86.67,35.44,False,False,60.61,3.01,False,needs review,
uber_eats,3745,fa95a774-4a5c-43a4-be19-2eebe7634d31,Natural Born Flooring,203 Gloucester Road,bristol,bishopston,natural-born-flooring,burgers-brunch-and-treats,"261 Bristol Road, Gloucester, England GL2 5DB",,,https://www.ubereats.com/gb/store/burgers-brunch-and-treats/cN1ORrIeQKuDIJEGbIJ8fQ,63.62,43.48,34.78,88.24,False,False,62.86,0.76,False,needs review,
uber_eats,1327,583fadc8-31f7-4c5f-bfc1-4b8c59d557f0,Asia Garden,"29 Oxford Street, Bristol, BS3 4RJ",bristol,totterdown,asia-garden,sainsburys-local-yate-ladden-garden-villages,"245 Dowsell Way, Bristol, EMEA BS37 7DZ",,,https://www.ubereats.com/gb/store/sainsburys-local-yate-ladden-garden-villages/bYpLZvjqXiqucGkfCXMijg,63.61,70.59,36.36,55.07,False,False,61.32,2.29,False,needs review,
uber_eats,3465,e73254d4-7fc9-4e62-8102-2440dd18abe6,The Park Bakery,"94-96 Saint Johns Lane, Bristol, BS3 5AQ",bristol,bedminster,the-park-bakery,cooplands-bakery-orchard-park,"Unit 3, Orchard Park Shop Cre, Hu6 9bu",,,https://www.ubereats.com/gb/store/cooplands-bakery-orchard-park/tLS5fwv3WiSDgC5l7i6W_g,63.57,84.62,40.91,37.84,False,False,63.22,0.35,False,needs review,
uber_eats,2356,9aecbcdf-4b78-46b2-a465-82fcbc62034d,East Village,"Arch House Boyces Avenue, Bristol, BS8 4AA",bristol,clifton-village,east-village,clifton-village-fish-bar,"4 Princess Victoria St, Clifton, Bristol, BS8 4BP",,,https://www.ubereats.com/gb/store/clifton-village-fish-bar/dQrKWrQEXq2YgXu5o1IWmQ,63.55,73.68,50.0,51.16,False,False,,999.0,False,needs review,
uber_eats,1435,5fbffe4a-95c3-4bb2-869e-9c8f99e245f0,The Business In Hair,"North Street, Bristol, BS3 1HJ",bristol,southville,the-business-in-hair,red-hot-goodies,"34 North Street, Bristol, EMEA BS3 1HW",,,https://www.ubereats.com/gb/store/red-hot-goodies/-gQzIjnjUIyAg35hf4OvxQ,63.54,40.0,28.57,92.31,False,False,,999.0,False,needs review,
uber_eats,3432,e529d216-ec4e-46a1-a35c-6976cce93e24,My Burrito,"Waverley House Cathedral Walk, Bristol, BS1 5LW",bristol,city-centre,my-burrito,lagman,"Unit 1b,Waverley House, Cathedral Walk, Bristol, England BS15LW",,,https://www.ubereats.com/gb/store/lagman/ffjBQJcATuCLdgzKENuKNQ,63.54,12.5,12.5,90.24,True,False,,999.0,False,needs review,
uber_eats,1938,805ded43-c219-4204-8608-e76a3bc97543,Fox & West,"172 Wells Road, Bristol, BS4 2AL",bristol,totterdown,fox-west,subway-west-walk,"30 West Walk, Bristol, England BS37 4AX",,,https://www.ubereats.com/gb/store/subway-west-walk/KqcBmxgeW96HCMgm-q1B-g,63.53,66.67,41.67,59.7,False,False,63.53,0.0,False,needs review,
uber_eats,3381,e202f975-8d1b-4c62-92f7-9d1bc5e8a344,Soukitchen,"277 North Street, Bristol, BS3 1JP, GB",bristol,bedminster,soukitchen,u-kitchen,"844 Bury Road, Bolton, EMEA Bl2 6pa",,,https://www.ubereats.com/gb/store/u-kitchen/N1YYP-_zVVym-1zjNZmudg,63.52,73.68,84.21,38.24,False,False,61.58,1.94,False,needs review,
uber_eats,3808,fe609937-7419-4491-9e25-58db9629085d,Bangs,"46 Old Market Street, Bristol, BS2 0EX, GB",bristol,st-philips,bangs,yangs,"21 Market Place
Middleton, Manchester, M24 6AE",,,https://www.ubereats.com/gb/store/yangs/0BrWC0jqU4OyLiFVGEG26Q,63.52,80.0,80.0,43.37,False,False,,999.0,False,needs review,
uber_eats,2093,89f77a92-6072-4c02-be09-85efd99d2823,Broadway Buffets,"19 Broad Walk, Bristol, BS4 2RA",bristol,knowle,broadway-buffets,taka-taka-broad-quay,"5 Broad Quay, Bristol, BS1 4DA",,,https://www.ubereats.com/gb/store/taka-taka-broad-quay/2agUiVv3SFGu2NgFbjLmcA,63.51,58.06,38.89,70.18,False,False,,999.0,False,needs review,
uber_eats,2451,a12e53c9-3651-4592-9541-0a9694cc9cde,chandos atelier,"2 Chandos Road, Bristol, BS6 6PE",bristol,redland,chandos-atelier,atelier-47,"316 Lytham Road, Ground Floor, Blackpool, England FY1 6EY",,,https://www.ubereats.com/gb/store/atelier-47/cA4L5vW9RE-BJeFgQ9rJnQ,63.51,82.35,56.0,40.48,False,False,,999.0,False,needs review,
uber_eats,3067,cccb6a37-0be0-4a91-8573-c694b953fc5f,Bulgarian Food Market,"70 West Street, Bristol, BS2 0BL",bristol,st-philips,bulgarian-food-market,morales-latin-market,"70 Stokes Croft, Bristol, EMEA BS1 3QY",,,https://www.ubereats.com/gb/store/morales-latin-market/eSIbXjo1UW-pmzF6Xl4bbA,63.51,63.41,53.66,63.64,False,False,,999.0,False,needs review,
uber_eats,3608,f0b3d9f0-3275-40b5-94b7-fc2a6b2d5b16,Khan Food Store,"287 Stapleton Road, Bristol, BS5 0NQ",bristol,easton,khan-food-store,pappu-dosa-easton,"238 Stapleton Road, Bristol, EMEA BS5 0NT",,,https://www.ubereats.com/gb/store/pappu-dosa-easton/op0jRGL2X1GFS_86UDGTjg,63.51,37.5,43.75,87.67,False,False,60.94,2.57,False,needs review,
uber_eats,744,32c41cad-3207-4fe0-a580-52ffc3ec1685,Heaven Nails & Spa,"15 Cotham Hill, Bristol, BS6 6LD",bristol,cotham,heaven-nails-spa,pepper-trail-bristol,"37b Cotham Hill, Bristol, EMEA BS6 6JY",,,https://www.ubereats.com/gb/store/pepper-trail-bristol/ymWX6jJrUyajra4VANH3vg,63.5,33.33,44.44,86.79,False,False,,999.0,False,needs review,
uber_eats,1905,7e33438b-c16b-4a32-a54d-6149a73bbceb,Muller Road Convenience Store,154-156 Muller Road,bristol,ashley-down,muller-road-convenience-store,nila-convenience-store-rvm-convenience-store,"136 Widnes Rd, Emea, Wa8 6ax",,,https://www.ubereats.com/gb/store/nila-convenience-store-rvm-convenience-store/kLev2mDFQi6z2FBM8cvL-w,63.49,79.07,63.01,44.44,False,False,62.44,1.05,False,needs review,
uber_eats,2174,8f5f1aa7-17be-41c7-bd09-e9e032639232,Bristol Restoration,8 Devon Road,bristol,whitehall,bristol-restoration,londis-birchy-barton,"Honiton Road, Exeter, Devon, South West, UK EX1 3EB",,,https://www.ubereats.com/gb/store/londis-birchy-barton/3trOWv0bWOOH5pLV9_PQ4w,63.47,41.03,41.03,90.91,False,False,62.91,0.56,False,needs review,
uber_eats,3197,d6781713-2dbe-4a11-83fe-439de81168b7,The Lantern,"Bristol Beacon Colston Street, Bristol, BS1 5AR",bristol,city-centre,the-lantern,the-pancake-man,Unit 2 Cargo 2 Museum Street Bristol Bs1 6za,,,https://www.ubereats.com/gb/store/the-pancake-man/lxXJg9p0Qsu7PWs0i54LUg,63.47,53.85,61.54,65.82,False,False,62.31,1.16,False,needs review,
uber_eats,355,172e2ff6-2994-43d6-bd43-c092ea850e51,Ashton Park Sports Centre,"Bristol, BS3 2JL",bristol,bower-ashton,ashton-park-sports-centre,la-lupe-east-street-bristol,"73 East Street, Bedminster, Bristol, EMEA BS3 4HB",,,https://www.ubereats.com/gb/store/la-lupe-east-street-bristol/Gtjrz53IVey5T7MwSSmvNw,63.46,46.15,38.46,84.62,False,False,61.14,2.32,False,needs review,
uber_eats,2071,88c18346-56a7-4ddc-b679-b4458b28a344,Ash Of Style,162 Church Road,bristol,redfield,ash-of-style,co-op-ashfords,"Church Road, Ashford, EMEA TW15 2TX",,,https://www.ubereats.com/gb/store/co-op-ashfords/A2AhY88dVi-FfXYGvWuVsw,63.46,46.15,38.46,84.62,False,False,61.99,1.47,False,needs review,
uber_eats,2282,95c5dc4c-6cfb-4858-9792-b0d66dad5125,Bento Boss,"Clifton Down Station Whiteladies Road, Bristol, BS8 2PH",bristol,clifton,bento-boss,brace-%26-browns,"43 Whiteladies Road, Bristol, EMEA BS8 2LS",,,https://www.ubereats.com/gb/store/brace-%26-browns/Hptg-K9LWQ-UeUylKOYomw,63.46,48.0,46.15,82.35,False,False,63.39,0.07,False,needs review,
uber_eats,2820,bb14a85f-1b6d-47d3-9e82-0c0001431252,Wai-Sing Fish & Chips,"101 Bishopsworth Road, Bristol, BS13 7JR",bristol,bedminster-down,wai-sing-fish-chips,fish-%26-chips,"213 Reede Road, Dagenham, EMEA RM10 8EH",,,https://www.ubereats.com/gb/store/fish-%26-chips/m6u-RD-cXWy3aMt8t8PkMA,63.43,86.96,60.61,34.67,False,False,63.31,0.12,False,needs review,
uber_eats,1778,75a20f2a-fb7f-4a28-a6d7-29f966b98510,Bristol Hippodrome,"St Augustine's Parade, Bristol, BS1 4UZ",bristol,city-centre,bristol-hippodrome,chatime-bristol,"56 Union Street, Bristol, EMEA BS1 2DL",,,https://www.ubereats.com/gb/store/chatime-bristol/4LwXoCh8WOu8cT3XLJUdfw,63.42,72.73,42.42,52.05,False,False,63.42,0.0,False,needs review,
uber_eats,547,25b573e0-01e8-4db9-98a9-9292c39a2d75,Zara's Chocolates,"200 North Street, Bristol, BS3 1JF",bristol,southville,zaras-chocolates,red-hot-goodies,"34 North Street, Bristol, EMEA BS3 1HW",,,https://www.ubereats.com/gb/store/red-hot-goodies/-gQzIjnjUIyAg35hf4OvxQ,63.41,43.75,45.16,85.71,False,False,,999.0,False,needs review,
uber_eats,980,42aadcff-659e-4cba-bb2a-43eb3d9f4798,nail century,"East Street, Bristol, BS3 4HH",bristol,southville,nail-century,turkish-kebab,"43 East Street, Bristol, England BS3 4HB",,,https://www.ubereats.com/gb/store/turkish-kebab/Emjb5-hAVe6DhL0Drh8xiA,63.4,40.0,24.0,92.0,False,False,,999.0,False,needs review,
uber_eats,3670,f58c894d-cbff-467a-acf6-39bb8ab98c4b,My Dentist,"Rossendale House Two Mile Hill Road, Bristol, BS15 1AH",bristol,two-mile-hill,my-dentist,2-mile-deli,"271 Two Mile Hill Road, Bristol, EMEA BS15 1AX",,,https://www.ubereats.com/gb/store/2-mile-deli/Q9HSHstPUDKXMEUPusZw3w,63.39,47.62,47.62,82.67,False,False,,999.0,False,needs review,
uber_eats,1213,513c5e52-77e4-4825-aef8-16b9d295b07c,Greggs,"175 Crow Lane, Bristol, BS10 7DR",bristol,henbury,greggs,simply-pizza,"179 Crow Lane, Bristol, EMEA BS10 7DR",,,https://www.ubereats.com/gb/store/simply-pizza/fE8lylrhWIiMtnzCY6s0pg,63.37,11.11,11.11,92.86,True,False,,999.0,False,needs review,
uber_eats,1516,6540d18f-2fc6-483a-9ce7-a69f3b34f8f7,11 Eleven,"127-129 Queen Ann Road, Bristol, BS5 9TJ",bristol,saint-philips,11-eleven,five-eleven-chinese-takeaway,"53 Alnwick Road, Sheffield, England S12 2GE",,,https://www.ubereats.com/gb/store/five-eleven-chinese-takeaway/JL7kfGNqQI2BpqfqsC6WmA,63.37,80.0,37.84,43.04,False,False,63.37,0.0,False,needs review,
uber_eats,3326,de541daa-26e4-4224-8f8c-a67e00b0edbd,Massage at 60 West Street,"60 West Street, Bristol, BS3 3LH",bristol,bedminster,massage-at-60-west-street,la-lupe-east-street-bristol,"73 East Street, Bedminster, Bristol, EMEA BS3 4HB",,,https://www.ubereats.com/gb/store/la-lupe-east-street-bristol/Gtjrz53IVey5T7MwSSmvNw,63.37,53.85,50.0,75.0,False,False,60.36,3.01,False,needs review,
uber_eats,437,1cd1cad3-3682-4715-a29a-4537b467a4b0,Clifton's Barber Shop,"175 Whiteladies Road, Bristol, BS8 2RY",bristol,clifton,cliftons-barber-shop,monster-burgerz-clifton,"6 Byron Place, Bristol, England BS8 1JT",,,https://www.ubereats.com/gb/store/monster-burgerz-clifton/Np2Ut7z5WBahfqQstIaGXA,63.36,63.64,46.51,63.01,False,False,63.23,0.13,False,needs review,
uber_eats,1799,77303f67-bf93-4900-9c93-5ea580cdbd41,Niki's Hair Salon,161 Church Road,bristol,redfield,nikis-hair-salon,fishnchickn-benfleet,"161 Church Road, Benfleet, Essex, SS7 4EN",,,https://www.ubereats.com/gb/store/fishnchickn-benfleet/3FrB7U73VjiYTA3wieIH3g,63.33,27.03,33.33,100.0,False,False,62.22,1.11,False,needs review,
uber_eats,3533,eb2b8df6-3292-422f-a33b-16af878919d7,Oak Tree Cafe,"308 Gloucester Road, Bristol, BS7 8PD",bristol,horfield,oak-tree-cafe,monte-carlo-cafe,"458 Stapleton Road, Bristol, EMEA BS5 6PA",,,https://www.ubereats.com/gb/store/monte-carlo-cafe/saQt9gxiUvaSoI9k7q5ddg,63.33,62.07,55.17,64.86,False,False,60.85,2.48,False,needs review,
uber_eats,3630,f288bbc1-7f98-402c-afab-00f0d1c58dfb,Snap Fitness,Whiteladies Road,bristol,clifton,snap-fitness,sainsburys-local-bristol-whiteladies-roads,"140a Whiteladies Road, Bristol, EMEA BS8 2RS",,,https://www.ubereats.com/gb/store/sainsburys-local-bristol-whiteladies-roads/0fBUZZM3W8Kdbcj855xIoA,63.33,25.93,33.33,100.0,False,False,62.11,1.22,False,needs review,
uber_eats,2741,b66a3861-27c4-4897-9dd9-667a437dc857,Lost Horizon,"1-3 Elton Street, Bristol, BS2 9EH",bristol,easton,lost-horizon,waites-horizon,"8 Tontine Street, Stoke-On-Trent, England ST1 1NP",,,https://www.ubereats.com/gb/store/waites-horizon/xYt43sEvSYWoE15aFSEQ7A,63.31,73.68,69.23,50.63,False,False,,999.0,False,needs review,
uber_eats,3183,d563ad43-57e8-4d2e-9880-46c1cdbc300a,Divaz,"273 Lodge Causeway, Bristol, BS16 3RA",bristol,mayfield-park,divaz,anstees-bakery,"261 Lodge Causeway, Bristol, EMEA BS16 3RA",,,https://www.ubereats.com/gb/store/anstees-bakery/U2ulLri6WL60coVC3xhHgQ,63.3,10.53,10.53,93.94,True,False,,999.0,False,needs review,
uber_eats,185,0af9a95f-90e8-4e38-9c26-1d2d5ba9c17e,The Clove,"5 Luckwell Road, Bristol, BS3 3EL",bristol,bedminster,the-clove,the-cave,"440 Lady Margaret Road, Southall, EMEA UB1 2NN",,,https://www.ubereats.com/gb/store/the-cave/v0rx1jfeVmWyWI5GP1iytg,63.29,82.35,82.35,40.0,False,False,,999.0,False,needs review,
uber_eats,1598,6a565d35-2cbd-443b-9e43-8fa268638d77,Beast Butchers,"153A Gloucester Road, Bristol, BS7 8BA",bristol,bishopston,beast-butchers,burgers-brunch-and-treats,"261 Bristol Road, Gloucester, England GL2 5DB",,,https://www.ubereats.com/gb/store/burgers-brunch-and-treats/cN1ORrIeQKuDIJEGbIJ8fQ,63.29,46.15,51.28,77.97,False,False,61.14,2.15,False,needs review,
uber_eats,3084,ce3cf674-bded-4cf7-a683-0a66317e9812,King Baba-Dee,"127 Church Road, Bristol, BS5 9JR",bristol,redfield,king-baba-dee,new-balti-king,"479 Southmead Road, Bristol, EMEA BS10 5LZ",,,https://www.ubereats.com/gb/store/new-balti-king/tOverpJ0SQG_v_9DMNsWtw,63.29,66.67,37.04,59.15,False,False,,999.0,False,needs review,
uber_eats,762,33c8df9c-d61e-4a8d-9d74-52db1c97a4a2,Maze,18 The Mall,bristol,hotwells,maze,mia-pizza,"The Mall, London, England W5 3TA",,,https://www.ubereats.com/gb/store/mia-pizza/htFj03qzQkiO1dR39QjnSQ,63.28,46.15,46.15,84.21,False,False,,999.0,False,needs review,
uber_eats,972,415ac47c-deda-4e45-af24-d83cfe0568b9,The King's Head,"60 Victoria Street, Bristol, BS1 6DE",bristol,redcliffe,the-kings-head,the-kings-house,"135 Mostyn Street, Llandudno, Wales LL30 2PE",,,https://www.ubereats.com/gb/store/the-kings-house/h1vC_y8JVfml_pqNpYmChQ,63.28,80.0,82.76,39.47,False,False,60.36,2.92,False,needs review,
uber_eats,1612,6b303d44-7cb7-4930-ad41-bd06f9ba9488,Premier Express,"128 Downend Road, Bristol, BS16 5BG",bristol,fishponds,premier-express,balti-express,"1 Castellian Road, Sunderland, SR5 3BE",,,https://www.ubereats.com/gb/store/balti-express/yxLWAEB_XeCCUAs867BAwA,63.28,70.0,64.29,55.07,False,False,62.81,0.47,False,needs review,
uber_eats,2813,babba50e-28bf-4518-bd40-ac0f3ac2a133,Metro Convenience Store,"150 Saint Michaels Hill, Bristol, BS2 8DA, GB",bristol,kingsdown,metro-convenience-store,premier-langley-moor-convenience-store,"32 High Street South
Langley Moor, Durham, England DH7 8JW",,,https://www.ubereats.com/gb/store/premier-langley-moor-convenience-store/Z_2NuqVqV0ek-4o5tkkcVg,63.28,85.0,72.13,36.73,False,False,62.5,0.78,False,needs review,
uber_eats,2975,c5dfdea6-4b35-431c-b345-d4a1953418d7,Promenade Dental Practice,"12 Gloucester Road, Bristol, BS7 8AE",bristol,montpelier,promenade-dental-practice,gorilla-thai-kitchen-gloucester-road,"213 Gloucester Road, Bristol, EMEA BS7 8NN",,,https://www.ubereats.com/gb/store/gorilla-thai-kitchen-gloucester-road/MTeiVjiaW2mGfXFXDphDKA,63.28,42.62,29.51,88.52,False,False,63.24,0.04,False,needs review,
uber_eats,22,015605e3-2d61-44f4-9fbc-0a5308c96267,The Barber Shop,"77a Queen's Road, Bristol, BS8 1QP, GB",bristol,bristol-city-centre,the-barber-shop,ji-the-chicken-shop-belfast,"143 Lisburn Road, Belfast, EMEA BT9 7AG",,,https://www.ubereats.com/gb/store/ji-the-chicken-shop-belfast/CjS8YcJGUsqTB21YE1-10w,63.26,69.57,47.62,55.56,False,False,60.82,2.44,False,needs review,
uber_eats,2112,8b6a5e02-c261-4e0f-90f2-56cf1b84b3da,Tots & Teapots,"186 Wells Road, Bristol",bristol,totterdown,tots-teapots,house-of-flavours,"2 Jacob'S Wells Road, Bristol, BS8 1EA",,,https://www.ubereats.com/gb/store/house-of-flavours/C3Qur_lpW4m6IVP9TbsBgQ,63.26,41.38,41.38,90.0,False,False,,999.0,False,needs review,
uber_eats,1927,7fcff8b4-932b-4d72-bfe7-1d6cd56f289a,Beirut Mezze,"13a Small Street, Bristol, BS1 1DE",bristol,city-centre,beirut-mezze,westbury-mezze-bar-restaurant,"63 High Street, Bristol, EMEA BS9 3ED",,,https://www.ubereats.com/gb/store/westbury-mezze-bar-restaurant/ycFJVqxuXoeQML6_Lt07-w,63.25,58.82,39.02,68.66,False,False,,999.0,False,needs review,
uber_eats,2977,c5f77b5a-b138-44a2-8169-4f050a1b74ad,Chaudery Bros. Halal Butchers,"268 Stapleton Road, Bristol",bristol,easton,chaudery-bros-halal-butchers,pappu-dosa-easton,"238 Stapleton Road, Bristol, EMEA BS5 0NT",,,https://www.ubereats.com/gb/store/pappu-dosa-easton/op0jRGL2X1GFS_86UDGTjg,63.25,35.56,40.0,91.67,False,False,60.28,2.97,False,needs review,
uber_eats,1026,45269330-126e-459c-8d77-52067a8c4edb,Coffi Lab,"317-319 Gloucester Road, Bristol, BS7 8PG",bristol,ashley-down,coffi-lab,cofi-club,"367-369 Stockport Road, Altrincham, England WA157UR",,,https://www.ubereats.com/gb/store/cofi-club/6M0Z553DR52ftWRpYEuGRg,63.23,44.44,77.78,45.45,False,False,,999.0,False,needs review,
